codigo,titulo,semestre,codigo_disciplina,nome_disciplina,professor,vagas_disciplina,vagas_disponiveis
5700,Biotecnologia  (Bacharelado),2º Semestre,22000445,BIOTECNOLOGIA AMBIENTAL,MARIANA HÄRTER REMIÃO,35,28
5700,Biotecnologia  (Bacharelado),2º Semestre,22000445,BIOTECNOLOGIA AMBIENTAL,,35,28
5700,Biotecnologia  (Bacharelado),2º Semestre,22000442,CULTURA DE CÉLULAS E TECIDOS VEGETAIS,LUCIANA BICCA DODE,15,15
5700,Biotecnologia  (Bacharelado),2º Semestre,22000442,CULTURA DE CÉLULAS E TECIDOS VEGETAIS,,15,15
5700,Biotecnologia  (Bacharelado),2º Semestre,22000442,CULTURA DE CÉLULAS E TECIDOS VEGETAIS,LUCIANA BICCA DODE,15,14
5700,Biotecnologia  (Bacharelado),2º Semestre,22000442,CULTURA DE CÉLULAS E TECIDOS VEGETAIS,,15,14
5700,Biotecnologia  (Bacharelado),2º Semestre,22000447,EMBRIOLOGIA MOLECULAR,MARTA GONCALVES AMARALMARIANA HÄRTER REMIÃO,35,24
5700,Biotecnologia  (Bacharelado),2º Semestre,22000447,EMBRIOLOGIA MOLECULAR,,35,24
5700,Biotecnologia  (Bacharelado),2º Semestre,22000448,FISIOBIOTECNOLOGIA,LUCIELLI SAVEGNAGO,40,24
5700,Biotecnologia  (Bacharelado),2º Semestre,22000448,FISIOBIOTECNOLOGIA,,40,24
5700,Biotecnologia  (Bacharelado),2º Semestre,22000443,GENÔMICA II,SIBELE BORSUKFABIANA KOMMLING SEIXAS,35,27
5700,Biotecnologia  (Bacharelado),2º Semestre,22000443,GENÔMICA II,,35,27
5700,Biotecnologia  (Bacharelado),2º Semestre,22000444,IMUNOBIOLOGIA,FABRICIO ROCHEDO CONCEICAO,16,16
5700,Biotecnologia  (Bacharelado),2º Semestre,22000444,IMUNOBIOLOGIA,,16,16
5700,Biotecnologia  (Bacharelado),2º Semestre,22000444,IMUNOBIOLOGIA,FABRICIO ROCHEDO CONCEICAO,17,17
5700,Biotecnologia  (Bacharelado),2º Semestre,22000444,IMUNOBIOLOGIA,,17,17
5700,Biotecnologia  (Bacharelado),2º Semestre,22000441,PROTEÔMICA,LUCIANO DA SILVA PINTO,18,18
5700,Biotecnologia  (Bacharelado),2º Semestre,22000441,PROTEÔMICA,,18,18
5700,Biotecnologia  (Bacharelado),2º Semestre,22000441,PROTEÔMICA,LUCIANO DA SILVA PINTO,18,11
5700,Biotecnologia  (Bacharelado),2º Semestre,22000441,PROTEÔMICA,,18,11
5700,Biotecnologia  (Bacharelado),4º Semestre,22000445,BIOTECNOLOGIA AMBIENTAL,MARIANA HÄRTER REMIÃO,35,28
5700,Biotecnologia  (Bacharelado),4º Semestre,22000445,BIOTECNOLOGIA AMBIENTAL,,35,28
5700,Biotecnologia  (Bacharelado),4º Semestre,22000442,CULTURA DE CÉLULAS E TECIDOS VEGETAIS,LUCIANA BICCA DODE,15,15
5700,Biotecnologia  (Bacharelado),4º Semestre,22000442,CULTURA DE CÉLULAS E TECIDOS VEGETAIS,,15,15
5700,Biotecnologia  (Bacharelado),4º Semestre,22000442,CULTURA DE CÉLULAS E TECIDOS VEGETAIS,LUCIANA BICCA DODE,15,14
5700,Biotecnologia  (Bacharelado),4º Semestre,22000442,CULTURA DE CÉLULAS E TECIDOS VEGETAIS,,15,14
5700,Biotecnologia  (Bacharelado),4º Semestre,22000447,EMBRIOLOGIA MOLECULAR,MARTA GONCALVES AMARALMARIANA HÄRTER REMIÃO,35,24
5700,Biotecnologia  (Bacharelado),4º Semestre,22000447,EMBRIOLOGIA MOLECULAR,,35,24
5700,Biotecnologia  (Bacharelado),4º Semestre,22000448,FISIOBIOTECNOLOGIA,LUCIELLI SAVEGNAGO,40,24
5700,Biotecnologia  (Bacharelado),4º Semestre,22000448,FISIOBIOTECNOLOGIA,,40,24
5700,Biotecnologia  (Bacharelado),4º Semestre,22000443,GENÔMICA II,SIBELE BORSUKFABIANA KOMMLING SEIXAS,35,27
5700,Biotecnologia  (Bacharelado),4º Semestre,22000443,GENÔMICA II,,35,27
5700,Biotecnologia  (Bacharelado),4º Semestre,22000444,IMUNOBIOLOGIA,FABRICIO ROCHEDO CONCEICAO,16,16
5700,Biotecnologia  (Bacharelado),4º Semestre,22000444,IMUNOBIOLOGIA,,16,16
5700,Biotecnologia  (Bacharelado),4º Semestre,22000444,IMUNOBIOLOGIA,FABRICIO ROCHEDO CONCEICAO,17,17
5700,Biotecnologia  (Bacharelado),4º Semestre,22000444,IMUNOBIOLOGIA,,17,17
5700,Biotecnologia  (Bacharelado),4º Semestre,22000441,PROTEÔMICA,LUCIANO DA SILVA PINTO,18,18
5700,Biotecnologia  (Bacharelado),4º Semestre,22000441,PROTEÔMICA,,18,18
5700,Biotecnologia  (Bacharelado),4º Semestre,22000441,PROTEÔMICA,LUCIANO DA SILVA PINTO,18,11
5700,Biotecnologia  (Bacharelado),4º Semestre,22000441,PROTEÔMICA,,18,11
5700,Biotecnologia  (Bacharelado),6º Semestre,22000445,BIOTECNOLOGIA AMBIENTAL,MARIANA HÄRTER REMIÃO,35,28
5700,Biotecnologia  (Bacharelado),6º Semestre,22000445,BIOTECNOLOGIA AMBIENTAL,,35,28
5700,Biotecnologia  (Bacharelado),6º Semestre,22000442,CULTURA DE CÉLULAS E TECIDOS VEGETAIS,LUCIANA BICCA DODE,15,15
5700,Biotecnologia  (Bacharelado),6º Semestre,22000442,CULTURA DE CÉLULAS E TECIDOS VEGETAIS,,15,15
5700,Biotecnologia  (Bacharelado),6º Semestre,22000442,CULTURA DE CÉLULAS E TECIDOS VEGETAIS,LUCIANA BICCA DODE,15,14
5700,Biotecnologia  (Bacharelado),6º Semestre,22000442,CULTURA DE CÉLULAS E TECIDOS VEGETAIS,,15,14
5700,Biotecnologia  (Bacharelado),6º Semestre,22000447,EMBRIOLOGIA MOLECULAR,MARTA GONCALVES AMARALMARIANA HÄRTER REMIÃO,35,24
5700,Biotecnologia  (Bacharelado),6º Semestre,22000447,EMBRIOLOGIA MOLECULAR,,35,24
5700,Biotecnologia  (Bacharelado),6º Semestre,22000448,FISIOBIOTECNOLOGIA,LUCIELLI SAVEGNAGO,40,24
5700,Biotecnologia  (Bacharelado),6º Semestre,22000448,FISIOBIOTECNOLOGIA,,40,24
5700,Biotecnologia  (Bacharelado),6º Semestre,22000443,GENÔMICA II,SIBELE BORSUKFABIANA KOMMLING SEIXAS,35,27
5700,Biotecnologia  (Bacharelado),6º Semestre,22000443,GENÔMICA II,,35,27
5700,Biotecnologia  (Bacharelado),6º Semestre,22000444,IMUNOBIOLOGIA,FABRICIO ROCHEDO CONCEICAO,16,16
5700,Biotecnologia  (Bacharelado),6º Semestre,22000444,IMUNOBIOLOGIA,,16,16
5700,Biotecnologia  (Bacharelado),6º Semestre,22000444,IMUNOBIOLOGIA,FABRICIO ROCHEDO CONCEICAO,17,17
5700,Biotecnologia  (Bacharelado),6º Semestre,22000444,IMUNOBIOLOGIA,,17,17
5700,Biotecnologia  (Bacharelado),6º Semestre,22000441,PROTEÔMICA,LUCIANO DA SILVA PINTO,18,18
5700,Biotecnologia  (Bacharelado),6º Semestre,22000441,PROTEÔMICA,,18,18
5700,Biotecnologia  (Bacharelado),6º Semestre,22000441,PROTEÔMICA,LUCIANO DA SILVA PINTO,18,11
5700,Biotecnologia  (Bacharelado),6º Semestre,22000441,PROTEÔMICA,,18,11
5700,Biotecnologia  (Bacharelado),Optativas,22000445,BIOTECNOLOGIA AMBIENTAL,MARIANA HÄRTER REMIÃO,35,28
5700,Biotecnologia  (Bacharelado),Optativas,22000445,BIOTECNOLOGIA AMBIENTAL,,35,28
5700,Biotecnologia  (Bacharelado),Optativas,22000442,CULTURA DE CÉLULAS E TECIDOS VEGETAIS,LUCIANA BICCA DODE,15,15
5700,Biotecnologia  (Bacharelado),Optativas,22000442,CULTURA DE CÉLULAS E TECIDOS VEGETAIS,,15,15
5700,Biotecnologia  (Bacharelado),Optativas,22000442,CULTURA DE CÉLULAS E TECIDOS VEGETAIS,LUCIANA BICCA DODE,15,14
5700,Biotecnologia  (Bacharelado),Optativas,22000442,CULTURA DE CÉLULAS E TECIDOS VEGETAIS,,15,14
5700,Biotecnologia  (Bacharelado),Optativas,22000447,EMBRIOLOGIA MOLECULAR,MARTA GONCALVES AMARALMARIANA HÄRTER REMIÃO,35,24
5700,Biotecnologia  (Bacharelado),Optativas,22000447,EMBRIOLOGIA MOLECULAR,,35,24
5700,Biotecnologia  (Bacharelado),Optativas,22000448,FISIOBIOTECNOLOGIA,LUCIELLI SAVEGNAGO,40,24
5700,Biotecnologia  (Bacharelado),Optativas,22000448,FISIOBIOTECNOLOGIA,,40,24
5700,Biotecnologia  (Bacharelado),Optativas,22000443,GENÔMICA II,SIBELE BORSUKFABIANA KOMMLING SEIXAS,35,27
5700,Biotecnologia  (Bacharelado),Optativas,22000443,GENÔMICA II,,35,27
5700,Biotecnologia  (Bacharelado),Optativas,22000444,IMUNOBIOLOGIA,FABRICIO ROCHEDO CONCEICAO,16,16
5700,Biotecnologia  (Bacharelado),Optativas,22000444,IMUNOBIOLOGIA,,16,16
5700,Biotecnologia  (Bacharelado),Optativas,22000444,IMUNOBIOLOGIA,FABRICIO ROCHEDO CONCEICAO,17,17
5700,Biotecnologia  (Bacharelado),Optativas,22000444,IMUNOBIOLOGIA,,17,17
5700,Biotecnologia  (Bacharelado),Optativas,22000441,PROTEÔMICA,LUCIANO DA SILVA PINTO,18,18
5700,Biotecnologia  (Bacharelado),Optativas,22000441,PROTEÔMICA,,18,18
5700,Biotecnologia  (Bacharelado),Optativas,22000441,PROTEÔMICA,LUCIANO DA SILVA PINTO,18,11
5700,Biotecnologia  (Bacharelado),Optativas,22000441,PROTEÔMICA,,18,11
3900,Ciência da Computação (Bacharelado),1º Semestre,22000295,ANÁLISE COMBINATÓRIA E TEORIA DOS GRAFOS,RENATA HAX SANDER REISER,51,51
3900,Ciência da Computação (Bacharelado),1º Semestre,22000295,ANÁLISE COMBINATÓRIA E TEORIA DOS GRAFOS,,51,51
3900,Ciência da Computação (Bacharelado),1º Semestre,11100058,CÁLCULO 1,CAMILA PINTO DA COSTA,25,44
3900,Ciência da Computação (Bacharelado),1º Semestre,11100058,CÁLCULO 1,,25,44
3900,Ciência da Computação (Bacharelado),1º Semestre,11100058,CÁLCULO 1,NEIDE PIZZOLATO ANGELO,25,41
3900,Ciência da Computação (Bacharelado),1º Semestre,11100058,CÁLCULO 1,,25,41
3900,Ciência da Computação (Bacharelado),1º Semestre,11100058,CÁLCULO 1,JOSEANE DA SILVA PORTO,7,45
3900,Ciência da Computação (Bacharelado),1º Semestre,11100058,CÁLCULO 1,,7,45
3900,Ciência da Computação (Bacharelado),1º Semestre,22000199,METODOLOGIA CIENTÍFICA PARA COMPUTAÇÃO,MÍRIAM BLANK BORNALESSANDER OSORIO,44,48
3900,Ciência da Computação (Bacharelado),1º Semestre,22000199,METODOLOGIA CIENTÍFICA PARA COMPUTAÇÃO,,44,48
3900,Ciência da Computação (Bacharelado),1º Semestre,22000296,PROGRAMAÇÃO DE COMPUTADORES,ADRIANA BORDINI,9,20
3900,Ciência da Computação (Bacharelado),1º Semestre,22000296,PROGRAMAÇÃO DE COMPUTADORES,,9,20
3900,Ciência da Computação (Bacharelado),1º Semestre,22000296,PROGRAMAÇÃO DE COMPUTADORES,BRUNO ZATT,1,22
3900,Ciência da Computação (Bacharelado),1º Semestre,22000296,PROGRAMAÇÃO DE COMPUTADORES,,1,22
3900,Ciência da Computação (Bacharelado),1º Semestre,22000296,PROGRAMAÇÃO DE COMPUTADORES,MARILTON SANCHOTENE DE AGUIAR,23,24
3900,Ciência da Computação (Bacharelado),1º Semestre,22000296,PROGRAMAÇÃO DE COMPUTADORES,,23,24
3900,Ciência da Computação (Bacharelado),1º Semestre,22000296,PROGRAMAÇÃO DE COMPUTADORES,MARILTON SANCHOTENE DE AGUIAR,22,23
3900,Ciência da Computação (Bacharelado),1º Semestre,22000296,PROGRAMAÇÃO DE COMPUTADORES,,22,23
3900,Ciência da Computação (Bacharelado),1º Semestre,22000211,TÉCNICAS DIGITAIS,LEOMAR SOARES DA ROSA JUNIOR,17,17
3900,Ciência da Computação (Bacharelado),1º Semestre,22000211,TÉCNICAS DIGITAIS,,17,17
3900,Ciência da Computação (Bacharelado),1º Semestre,22000211,TÉCNICAS DIGITAIS,LEOMAR SOARES DA ROSA JUNIOR,17,17
3900,Ciência da Computação (Bacharelado),1º Semestre,22000211,TÉCNICAS DIGITAIS,,17,17
3900,Ciência da Computação (Bacharelado),1º Semestre,22000211,TÉCNICAS DIGITAIS,LEOMAR SOARES DA ROSA JUNIOR,17,17
3900,Ciência da Computação (Bacharelado),1º Semestre,22000211,TÉCNICAS DIGITAIS,,17,17
3900,Ciência da Computação (Bacharelado),2º Semestre,22000295,ANÁLISE COMBINATÓRIA E TEORIA DOS GRAFOS,RENATA HAX SANDER REISER,51,51
3900,Ciência da Computação (Bacharelado),2º Semestre,22000295,ANÁLISE COMBINATÓRIA E TEORIA DOS GRAFOS,,51,51
3900,Ciência da Computação (Bacharelado),2º Semestre,11100058,CÁLCULO 1,CAMILA PINTO DA COSTA,25,44
3900,Ciência da Computação (Bacharelado),2º Semestre,11100058,CÁLCULO 1,,25,44
3900,Ciência da Computação (Bacharelado),2º Semestre,11100058,CÁLCULO 1,NEIDE PIZZOLATO ANGELO,25,41
3900,Ciência da Computação (Bacharelado),2º Semestre,11100058,CÁLCULO 1,,25,41
3900,Ciência da Computação (Bacharelado),2º Semestre,11100058,CÁLCULO 1,JOSEANE DA SILVA PORTO,7,45
3900,Ciência da Computação (Bacharelado),2º Semestre,11100058,CÁLCULO 1,,7,45
3900,Ciência da Computação (Bacharelado),2º Semestre,22000199,METODOLOGIA CIENTÍFICA PARA COMPUTAÇÃO,MÍRIAM BLANK BORNALESSANDER OSORIO,44,48
3900,Ciência da Computação (Bacharelado),2º Semestre,22000199,METODOLOGIA CIENTÍFICA PARA COMPUTAÇÃO,,44,48
3900,Ciência da Computação (Bacharelado),2º Semestre,22000296,PROGRAMAÇÃO DE COMPUTADORES,ADRIANA BORDINI,9,20
3900,Ciência da Computação (Bacharelado),2º Semestre,22000296,PROGRAMAÇÃO DE COMPUTADORES,,9,20
3900,Ciência da Computação (Bacharelado),2º Semestre,22000296,PROGRAMAÇÃO DE COMPUTADORES,BRUNO ZATT,1,22
3900,Ciência da Computação (Bacharelado),2º Semestre,22000296,PROGRAMAÇÃO DE COMPUTADORES,,1,22
3900,Ciência da Computação (Bacharelado),2º Semestre,22000296,PROGRAMAÇÃO DE COMPUTADORES,MARILTON SANCHOTENE DE AGUIAR,23,24
3900,Ciência da Computação (Bacharelado),2º Semestre,22000296,PROGRAMAÇÃO DE COMPUTADORES,,23,24
3900,Ciência da Computação (Bacharelado),2º Semestre,22000296,PROGRAMAÇÃO DE COMPUTADORES,MARILTON SANCHOTENE DE AGUIAR,22,23
3900,Ciência da Computação (Bacharelado),2º Semestre,22000296,PROGRAMAÇÃO DE COMPUTADORES,,22,23
3900,Ciência da Computação (Bacharelado),2º Semestre,22000211,TÉCNICAS DIGITAIS,LEOMAR SOARES DA ROSA JUNIOR,17,17
3900,Ciência da Computação (Bacharelado),2º Semestre,22000211,TÉCNICAS DIGITAIS,,17,17
3900,Ciência da Computação (Bacharelado),2º Semestre,22000211,TÉCNICAS DIGITAIS,LEOMAR SOARES DA ROSA JUNIOR,17,17
3900,Ciência da Computação (Bacharelado),2º Semestre,22000211,TÉCNICAS DIGITAIS,,17,17
3900,Ciência da Computação (Bacharelado),2º Semestre,22000211,TÉCNICAS DIGITAIS,LEOMAR SOARES DA ROSA JUNIOR,17,17
3900,Ciência da Computação (Bacharelado),2º Semestre,22000211,TÉCNICAS DIGITAIS,,17,17
3900,Ciência da Computação (Bacharelado),3º Semestre,22000295,ANÁLISE COMBINATÓRIA E TEORIA DOS GRAFOS,RENATA HAX SANDER REISER,51,51
3900,Ciência da Computação (Bacharelado),3º Semestre,22000295,ANÁLISE COMBINATÓRIA E TEORIA DOS GRAFOS,,51,51
3900,Ciência da Computação (Bacharelado),3º Semestre,11100058,CÁLCULO 1,CAMILA PINTO DA COSTA,25,44
3900,Ciência da Computação (Bacharelado),3º Semestre,11100058,CÁLCULO 1,,25,44
3900,Ciência da Computação (Bacharelado),3º Semestre,11100058,CÁLCULO 1,NEIDE PIZZOLATO ANGELO,25,41
3900,Ciência da Computação (Bacharelado),3º Semestre,11100058,CÁLCULO 1,,25,41
3900,Ciência da Computação (Bacharelado),3º Semestre,11100058,CÁLCULO 1,JOSEANE DA SILVA PORTO,7,45
3900,Ciência da Computação (Bacharelado),3º Semestre,11100058,CÁLCULO 1,,7,45
3900,Ciência da Computação (Bacharelado),3º Semestre,22000199,METODOLOGIA CIENTÍFICA PARA COMPUTAÇÃO,MÍRIAM BLANK BORNALESSANDER OSORIO,44,48
3900,Ciência da Computação (Bacharelado),3º Semestre,22000199,METODOLOGIA CIENTÍFICA PARA COMPUTAÇÃO,,44,48
3900,Ciência da Computação (Bacharelado),3º Semestre,22000296,PROGRAMAÇÃO DE COMPUTADORES,ADRIANA BORDINI,9,20
3900,Ciência da Computação (Bacharelado),3º Semestre,22000296,PROGRAMAÇÃO DE COMPUTADORES,,9,20
3900,Ciência da Computação (Bacharelado),3º Semestre,22000296,PROGRAMAÇÃO DE COMPUTADORES,BRUNO ZATT,1,22
3900,Ciência da Computação (Bacharelado),3º Semestre,22000296,PROGRAMAÇÃO DE COMPUTADORES,,1,22
3900,Ciência da Computação (Bacharelado),3º Semestre,22000296,PROGRAMAÇÃO DE COMPUTADORES,MARILTON SANCHOTENE DE AGUIAR,23,24
3900,Ciência da Computação (Bacharelado),3º Semestre,22000296,PROGRAMAÇÃO DE COMPUTADORES,,23,24
3900,Ciência da Computação (Bacharelado),3º Semestre,22000296,PROGRAMAÇÃO DE COMPUTADORES,MARILTON SANCHOTENE DE AGUIAR,22,23
3900,Ciência da Computação (Bacharelado),3º Semestre,22000296,PROGRAMAÇÃO DE COMPUTADORES,,22,23
3900,Ciência da Computação (Bacharelado),3º Semestre,22000211,TÉCNICAS DIGITAIS,LEOMAR SOARES DA ROSA JUNIOR,17,17
3900,Ciência da Computação (Bacharelado),3º Semestre,22000211,TÉCNICAS DIGITAIS,,17,17
3900,Ciência da Computação (Bacharelado),3º Semestre,22000211,TÉCNICAS DIGITAIS,LEOMAR SOARES DA ROSA JUNIOR,17,17
3900,Ciência da Computação (Bacharelado),3º Semestre,22000211,TÉCNICAS DIGITAIS,,17,17
3900,Ciência da Computação (Bacharelado),3º Semestre,22000211,TÉCNICAS DIGITAIS,LEOMAR SOARES DA ROSA JUNIOR,17,17
3900,Ciência da Computação (Bacharelado),3º Semestre,22000211,TÉCNICAS DIGITAIS,,17,17
3900,Ciência da Computação (Bacharelado),4º Semestre,22000295,ANÁLISE COMBINATÓRIA E TEORIA DOS GRAFOS,RENATA HAX SANDER REISER,51,51
3900,Ciência da Computação (Bacharelado),4º Semestre,22000295,ANÁLISE COMBINATÓRIA E TEORIA DOS GRAFOS,,51,51
3900,Ciência da Computação (Bacharelado),4º Semestre,11100058,CÁLCULO 1,CAMILA PINTO DA COSTA,25,44
3900,Ciência da Computação (Bacharelado),4º Semestre,11100058,CÁLCULO 1,,25,44
3900,Ciência da Computação (Bacharelado),4º Semestre,11100058,CÁLCULO 1,NEIDE PIZZOLATO ANGELO,25,41
3900,Ciência da Computação (Bacharelado),4º Semestre,11100058,CÁLCULO 1,,25,41
3900,Ciência da Computação (Bacharelado),4º Semestre,11100058,CÁLCULO 1,JOSEANE DA SILVA PORTO,7,45
3900,Ciência da Computação (Bacharelado),4º Semestre,11100058,CÁLCULO 1,,7,45
3900,Ciência da Computação (Bacharelado),4º Semestre,22000199,METODOLOGIA CIENTÍFICA PARA COMPUTAÇÃO,MÍRIAM BLANK BORNALESSANDER OSORIO,44,48
3900,Ciência da Computação (Bacharelado),4º Semestre,22000199,METODOLOGIA CIENTÍFICA PARA COMPUTAÇÃO,,44,48
3900,Ciência da Computação (Bacharelado),4º Semestre,22000296,PROGRAMAÇÃO DE COMPUTADORES,ADRIANA BORDINI,9,20
3900,Ciência da Computação (Bacharelado),4º Semestre,22000296,PROGRAMAÇÃO DE COMPUTADORES,,9,20
3900,Ciência da Computação (Bacharelado),4º Semestre,22000296,PROGRAMAÇÃO DE COMPUTADORES,BRUNO ZATT,1,22
3900,Ciência da Computação (Bacharelado),4º Semestre,22000296,PROGRAMAÇÃO DE COMPUTADORES,,1,22
3900,Ciência da Computação (Bacharelado),4º Semestre,22000296,PROGRAMAÇÃO DE COMPUTADORES,MARILTON SANCHOTENE DE AGUIAR,23,24
3900,Ciência da Computação (Bacharelado),4º Semestre,22000296,PROGRAMAÇÃO DE COMPUTADORES,,23,24
3900,Ciência da Computação (Bacharelado),4º Semestre,22000296,PROGRAMAÇÃO DE COMPUTADORES,MARILTON SANCHOTENE DE AGUIAR,22,23
3900,Ciência da Computação (Bacharelado),4º Semestre,22000296,PROGRAMAÇÃO DE COMPUTADORES,,22,23
3900,Ciência da Computação (Bacharelado),4º Semestre,22000211,TÉCNICAS DIGITAIS,LEOMAR SOARES DA ROSA JUNIOR,17,17
3900,Ciência da Computação (Bacharelado),4º Semestre,22000211,TÉCNICAS DIGITAIS,,17,17
3900,Ciência da Computação (Bacharelado),4º Semestre,22000211,TÉCNICAS DIGITAIS,LEOMAR SOARES DA ROSA JUNIOR,17,17
3900,Ciência da Computação (Bacharelado),4º Semestre,22000211,TÉCNICAS DIGITAIS,,17,17
3900,Ciência da Computação (Bacharelado),4º Semestre,22000211,TÉCNICAS DIGITAIS,LEOMAR SOARES DA ROSA JUNIOR,17,17
3900,Ciência da Computação (Bacharelado),4º Semestre,22000211,TÉCNICAS DIGITAIS,,17,17
3900,Ciência da Computação (Bacharelado),5º Semestre,22000295,ANÁLISE COMBINATÓRIA E TEORIA DOS GRAFOS,RENATA HAX SANDER REISER,51,51
3900,Ciência da Computação (Bacharelado),5º Semestre,22000295,ANÁLISE COMBINATÓRIA E TEORIA DOS GRAFOS,,51,51
3900,Ciência da Computação (Bacharelado),5º Semestre,11100058,CÁLCULO 1,CAMILA PINTO DA COSTA,25,44
3900,Ciência da Computação (Bacharelado),5º Semestre,11100058,CÁLCULO 1,,25,44
3900,Ciência da Computação (Bacharelado),5º Semestre,11100058,CÁLCULO 1,NEIDE PIZZOLATO ANGELO,25,41
3900,Ciência da Computação (Bacharelado),5º Semestre,11100058,CÁLCULO 1,,25,41
3900,Ciência da Computação (Bacharelado),5º Semestre,11100058,CÁLCULO 1,JOSEANE DA SILVA PORTO,7,45
3900,Ciência da Computação (Bacharelado),5º Semestre,11100058,CÁLCULO 1,,7,45
3900,Ciência da Computação (Bacharelado),5º Semestre,22000199,METODOLOGIA CIENTÍFICA PARA COMPUTAÇÃO,MÍRIAM BLANK BORNALESSANDER OSORIO,44,48
3900,Ciência da Computação (Bacharelado),5º Semestre,22000199,METODOLOGIA CIENTÍFICA PARA COMPUTAÇÃO,,44,48
3900,Ciência da Computação (Bacharelado),5º Semestre,22000296,PROGRAMAÇÃO DE COMPUTADORES,ADRIANA BORDINI,9,20
3900,Ciência da Computação (Bacharelado),5º Semestre,22000296,PROGRAMAÇÃO DE COMPUTADORES,,9,20
3900,Ciência da Computação (Bacharelado),5º Semestre,22000296,PROGRAMAÇÃO DE COMPUTADORES,BRUNO ZATT,1,22
3900,Ciência da Computação (Bacharelado),5º Semestre,22000296,PROGRAMAÇÃO DE COMPUTADORES,,1,22
3900,Ciência da Computação (Bacharelado),5º Semestre,22000296,PROGRAMAÇÃO DE COMPUTADORES,MARILTON SANCHOTENE DE AGUIAR,23,24
3900,Ciência da Computação (Bacharelado),5º Semestre,22000296,PROGRAMAÇÃO DE COMPUTADORES,,23,24
3900,Ciência da Computação (Bacharelado),5º Semestre,22000296,PROGRAMAÇÃO DE COMPUTADORES,MARILTON SANCHOTENE DE AGUIAR,22,23
3900,Ciência da Computação (Bacharelado),5º Semestre,22000296,PROGRAMAÇÃO DE COMPUTADORES,,22,23
3900,Ciência da Computação (Bacharelado),5º Semestre,22000211,TÉCNICAS DIGITAIS,LEOMAR SOARES DA ROSA JUNIOR,17,17
3900,Ciência da Computação (Bacharelado),5º Semestre,22000211,TÉCNICAS DIGITAIS,,17,17
3900,Ciência da Computação (Bacharelado),5º Semestre,22000211,TÉCNICAS DIGITAIS,LEOMAR SOARES DA ROSA JUNIOR,17,17
3900,Ciência da Computação (Bacharelado),5º Semestre,22000211,TÉCNICAS DIGITAIS,,17,17
3900,Ciência da Computação (Bacharelado),5º Semestre,22000211,TÉCNICAS DIGITAIS,LEOMAR SOARES DA ROSA JUNIOR,17,17
3900,Ciência da Computação (Bacharelado),5º Semestre,22000211,TÉCNICAS DIGITAIS,,17,17
3900,Ciência da Computação (Bacharelado),6º Semestre,22000295,ANÁLISE COMBINATÓRIA E TEORIA DOS GRAFOS,RENATA HAX SANDER REISER,51,51
3900,Ciência da Computação (Bacharelado),6º Semestre,22000295,ANÁLISE COMBINATÓRIA E TEORIA DOS GRAFOS,,51,51
3900,Ciência da Computação (Bacharelado),6º Semestre,11100058,CÁLCULO 1,CAMILA PINTO DA COSTA,25,44
3900,Ciência da Computação (Bacharelado),6º Semestre,11100058,CÁLCULO 1,,25,44
3900,Ciência da Computação (Bacharelado),6º Semestre,11100058,CÁLCULO 1,NEIDE PIZZOLATO ANGELO,25,41
3900,Ciência da Computação (Bacharelado),6º Semestre,11100058,CÁLCULO 1,,25,41
3900,Ciência da Computação (Bacharelado),6º Semestre,11100058,CÁLCULO 1,JOSEANE DA SILVA PORTO,7,45
3900,Ciência da Computação (Bacharelado),6º Semestre,11100058,CÁLCULO 1,,7,45
3900,Ciência da Computação (Bacharelado),6º Semestre,22000199,METODOLOGIA CIENTÍFICA PARA COMPUTAÇÃO,MÍRIAM BLANK BORNALESSANDER OSORIO,44,48
3900,Ciência da Computação (Bacharelado),6º Semestre,22000199,METODOLOGIA CIENTÍFICA PARA COMPUTAÇÃO,,44,48
3900,Ciência da Computação (Bacharelado),6º Semestre,22000296,PROGRAMAÇÃO DE COMPUTADORES,ADRIANA BORDINI,9,20
3900,Ciência da Computação (Bacharelado),6º Semestre,22000296,PROGRAMAÇÃO DE COMPUTADORES,,9,20
3900,Ciência da Computação (Bacharelado),6º Semestre,22000296,PROGRAMAÇÃO DE COMPUTADORES,BRUNO ZATT,1,22
3900,Ciência da Computação (Bacharelado),6º Semestre,22000296,PROGRAMAÇÃO DE COMPUTADORES,,1,22
3900,Ciência da Computação (Bacharelado),6º Semestre,22000296,PROGRAMAÇÃO DE COMPUTADORES,MARILTON SANCHOTENE DE AGUIAR,23,24
3900,Ciência da Computação (Bacharelado),6º Semestre,22000296,PROGRAMAÇÃO DE COMPUTADORES,,23,24
3900,Ciência da Computação (Bacharelado),6º Semestre,22000296,PROGRAMAÇÃO DE COMPUTADORES,MARILTON SANCHOTENE DE AGUIAR,22,23
3900,Ciência da Computação (Bacharelado),6º Semestre,22000296,PROGRAMAÇÃO DE COMPUTADORES,,22,23
3900,Ciência da Computação (Bacharelado),6º Semestre,22000211,TÉCNICAS DIGITAIS,LEOMAR SOARES DA ROSA JUNIOR,17,17
3900,Ciência da Computação (Bacharelado),6º Semestre,22000211,TÉCNICAS DIGITAIS,,17,17
3900,Ciência da Computação (Bacharelado),6º Semestre,22000211,TÉCNICAS DIGITAIS,LEOMAR SOARES DA ROSA JUNIOR,17,17
3900,Ciência da Computação (Bacharelado),6º Semestre,22000211,TÉCNICAS DIGITAIS,,17,17
